home_team, away_team, home_team_fifa_rank, away_team_fifa_rank, neutral_location
18,57,120,143,1
85,25,76,59,1
49,21,69,185,0
85,151,76,186,1
90,166,119,179,0
90,58,119,154,0
91,21,78,185,1
58,166,154,179,1
62,151,86,186,1
49,85,68,73,0
91,62,80,87,1
85,62,73,87,1
165,14,17,101,0
54,121,7,49,0
93,120,47,138,0
191,13,9,18,0
196,122,14,127,0
207,138,46,103,0
49,62,68,87,0
101,53,33,60,0
70,10,2,89,0
77,69,5,53,0
103,161,40,20,0
170,5,31,164,0
129,32,82,78,0
3,118,72,94,0
73,190,81,24,0
226,108,39,96,0
32,34,78,139,0
129,144,82,83,0
95,157,115,177,0
13,178,18,150,0
161,136,20,13,0
164,54,32,5,0
169,20,11,25,0
17,146,155,166,1
95,128,115,167,0
95,17,115,155,0
128,146,167,166,1
52,39,110,157,1
191,51,8,6,0
23,39,179,157,0
119,181,159,87,0
186,31,25,30,0
155,103,12,40,0
196,103,14,40,0
37,85,93,73,0
42,49,23,65,0
62,44,88,31,1
155,76,12,56,0
37,85,93,73,0
52,90,101,109,1
60,85,55,73,1
77,138,3,100,0
164,31,29,30,0
14,120,103,134,0
55,19,18,89,0
94,10,48,90,0
165,186,15,25,0
169,93,10,44,0
190,134,26,128,0
191,178,8,152,0
211,118,107,95,0
212,5,22,165,0
36,64,43,188,0
73,6,76,59,0
101,13,32,17,0
142,87,19,80,0
206,3,28,68,0
103,82,40,125,1
28,147,1,9,0
165,120,15,134,0
169,14,10,103,0
170,94,33,48,0
52,103,101,40,1
219,60,118,55,0
28,164,1,23,1
51,136,7,14,1
202,150,77,107,0
180,106,40,131,0
64,143,183,91,0
181,34,89,136,0
3,211,72,104,0
42,25,29,53,0
87,203,81,78,0
118,206,99,26,0
219,162,115,66,0
156,150,92,107,0
180,106,40,131,0
162,219,66,115,0
161,44,21,32,0
28,115,1,55,0
162,104,66,42,1
28,219,1,115,1
9,60,8,49,1
127,150,118,107,0
161,104,21,42,0
162,25,66,53,1
28,136,1,14,1
42,219,29,115,1
216,60,74,49,1
161,162,21,66,0
28,42,1,29,1
136,219,14,115,1
44,60,32,49,1
136,162,14,66,1
28,9,1,8,1
42,44,29,32,1
217,127,85,118,0
103,180,41,40,1
216,42,74,29,1
61,150,39,107,1
106,198,131,101,0
49,180,67,40,1
28,216,1,74,1
106,198,131,101,0
181,64,89,183,0
28,77,1,5,1
171,56,178,194,0
202,217,78,88,0
136,180,11,40,0
201,56,123,194,1
34,189,134,196,1
77,150,5,102,1
108,64,100,172,1
136,25,11,53,0
34,201,134,123,1
144,190,83,29,0
171,211,178,108,0
28,180,1,40,1
108,193,100,117,1
136,28,11,1,0
98,156,105,87,1
78,103,46,43,0
171,34,178,134,0
200,156,128,87,0
226,143,32,93,0
181,227,85,75,0
227,64,75,172,0
54,197,3,54,0
65,10,88,89,0
80,62,37,91,0
155,121,11,47,0
165,5,12,155,0
186,101,24,26,0
187,2,61,95,0
216,49,43,68,0
217,14,84,103,0
80,62,37,91,0
51,130,8,123,0
37,103,97,42,0
9,28,6,1,0
55,197,17,54,0
94,5,48,155,0
155,80,11,37,0
170,10,28,89,0
187,76,61,65,0
196,31,15,34,0
53,101,67,26,0
20,142,33,19,0
28,9,1,6,0
93,14,50,103,0
101,178,26,143,0
155,187,11,61,0
186,120,24,133,0
191,53,7,67,0
197,19,54,93,0
216,219,43,110,0
23,39,165,157,0
23,39,165,157,0
190,180,31,39,0
6,144,56,84,0
90,219,106,111,0
80,2,37,88,0
37,62,94,93,1
2,76,88,62,0
54,67,2,110,0
70,94,3,49,0
165,93,13,43,0
196,164,15,29,0
13,53,26,70,0
31,122,36,125,0
37,90,94,106,1
52,62,81,93,1
191,101,4,25,0
92,134,140,121,0
9,44,8,26,0
206,213,33,63,0
92,35,140,171,0
213,208,63,125,0
206,226,33,34,0
98,208,94,125,1
32,203,73,90,0
73,63,86,194,0
41,63,185,194,1
70,51,3,6,0
80,153,30,77,0
187,212,53,24,0
73,41,86,185,0
96,92,100,140,0
55,101,14,26,0
80,31,34,37,0
162,186,45,20,0
119,203,138,89,0
96,35,97,170,0
213,95,66,110,0
213,17,66,135,0
49,186,69,20,0
190,196,31,16,0
227,119,68,138,0
73,32,75,70,0
213,192,66,146,0
159,52,143,76,0
80,138,34,93,0
91,226,77,35,0
206,78,31,48,0
119,73,131,74,0
73,203,74,87,1
127,185,117,104,1
119,203,131,87,0
61,203,38,87,0
206,203,31,87,0
103,150,41,100,1
78,206,48,31,0
159,85,139,73,0
203,61,87,38,0
32,3,74,86,0
130,167,116,107,0
61,226,38,36,1
153,206,76,28,0
190,73,31,72,1
220,84,102,200,0
191,164,4,32,0
211,119,108,123,0
220,163,102,181,0
78,203,50,87,0
61,181,38,79,1
3,73,86,72,1
163,84,181,200,1
112,198,82,109,0
61,32,38,74,1
10,138,85,93,1
49,42,64,23,0
53,121,63,51,0
169,115,8,62,1
153,142,76,25,0
53,10,63,85,0
138,121,93,51,1
169,76,8,66,1
85,42,73,23,0
2,5,83,146,1
36,3,57,86,1
53,169,63,8,0
76,10,66,85,1
130,14,116,97,0
153,181,76,79,0
185,127,104,117,0
2,14,83,97,1
31,186,37,21,1
42,12,23,90,0
91,62,71,95,0
36,206,57,28,1
112,208,82,130,0
153,190,76,31,0
42,31,23,37,0
44,103,24,41,1
190,206,31,28,1
208,146,130,157,1
127,128,117,144,0
91,44,74,24,1
112,225,80,158,0
159,62,123,97,0
127,128,117,145,0
112,146,80,157,0
44,162,24,44,1
70,164,3,32,0
80,13,36,30,0
101,170,29,18,0
102,196,14,16,0
147,77,19,5,0
213,197,57,52,1
202,65,65,72,0
27,117,165,154,0
37,44,85,24,1
202,69,65,55,0
62,159,97,123,0
217,140,58,200,0
226,117,38,154,0
91,151,74,193,0
25,90,66,100,0
52,39,82,150,0
58,141,155,201,0
62,21,97,190,0
66,193,144,134,0
227,117,69,154,0
52,151,82,193,0
167,193,106,134,0
11,166,191,186,0
90,57,100,148,0
144,227,87,71,0
16,167,139,106,0
42,91,24,60,0
226,27,38,164,0
201,126,132,117,0
62,90,91,100,0
9,42,7,24,0
31,19,39,99,0
54,12,2,84,0
60,219,72,113,0
80,169,37,8,0
127,202,110,63,0
162,161,43,18,0
165,55,15,12,0
191,102,4,14,0
216,25,44,69,0
198,16,111,139,0
226,108,38,104,0
16,128,139,146,1
52,194,81,163,0
159,91,121,60,0
167,107,106,127,0
167,157,106,181,0
198,128,111,146,0
68,160,137,183,0
125,73,136,78,0
126,108,117,104,0
202,127,63,110,0
66,32,144,80,0
114,140,158,198,1
119,129,126,77,0
193,143,134,103,0
198,128,111,146,1
188,218,147,186,1
16,128,139,146,1
68,218,137,186,0
188,160,150,185,1
126,143,114,105,0
18,11,110,178,0
36,189,35,199,0
129,32,81,80,0
61,134,37,123,0
73,125,79,139,0
144,183,84,193,0
153,64,52,172,0
190,117,24,152,0
206,133,27,166,0
226,27,38,161,0
32,66,80,148,0
36,189,35,199,0
61,134,37,123,0
78,201,57,128,0
87,211,97,112,0
129,119,81,130,0
143,193,105,137,0
181,22,78,143,0
203,88,89,177,0
5,19,146,101,0
28,60,1,71,0
54,101,2,28,0
70,187,3,44,0
102,165,14,15,0
121,115,54,70,0
161,216,19,42,0
169,53,9,59,0
190,134,24,123,0
87,129,97,81,1
88,133,177,166,1
91,159,66,118,0
129,88,81,177,1
128,95,149,111,0
87,88,97,177,1
181,129,77,83,1
87,129,94,83,1
227,144,70,84,0
202,217,60,59,0
18,52,102,75,0
159,151,119,191,0
3,32,78,79,0
147,169,21,10,0
155,186,9,26,0
37,91,63,65,0
219,159,117,119,0
27,143,156,106,1
3,87,78,94,0
77,54,6,2,0
91,90,65,82,0
93,101,54,29,0
115,69,72,49,0
155,102,9,14,0
161,60,17,71,0
169,80,10,31,0
187,180,45,46,0
216,42,44,22,0
9,25,5,67,0
44,219,18,117,0
65,19,80,103,0
70,104,3,56,1
142,103,25,55,0
147,164,21,35,1
153,126,52,109,0
153,126,52,109,0
77,120,6,135,0
136,190,8,20,1
20,196,30,16,0
65,76,84,64,0
70,55,2,13,1
117,226,152,39,0
147,54,21,3,0
206,181,27,79,0
12,161,92,17,0
147,55,21,13,0
61,78,31,49,0
153,184,52,129,0
6,226,47,39,0
87,227,80,70,0
104,25,57,67,0
193,118,134,111,0
12,48,92,189,1
102,196,14,16,1
165,77,15,6,1
147,70,21,2,0
150,218,107,180,1
161,49,17,66,0
188,48,142,189,1
102,169,14,11,1
125,134,140,125,0
211,171,114,151,0
12,218,92,180,1
60,159,71,119,0
116,112,112,69,0
150,188,107,142,1
12,150,92,107,1
70,165,2,15,1
219,25,115,67,0
42,161,23,17,0
60,162,71,36,0
27,125,159,140,0
49,159,66,119,0
211,126,114,109,0
22,144,147,88,0
66,226,144,39,0
70,102,2,14,1
117,143,152,108,0
193,64,134,170,0
85,90,72,78,1
171,211,151,114,0
103,18,60,93,0
136,219,13,113,0
206,125,27,122,0
226,203,43,88,0
36,6,34,45,0
78,184,54,133,0
118,153,112,53,0
142,3,25,76,0
119,41,129,168,0
34,56,145,194,0
64,193,173,130,0
144,22,87,150,0
226,66,43,146,0
6,63,45,192,0
18,49,93,69,0
134,201,125,134,0
161,28,19,1,0
216,219,35,113,0
9,60,5,66,0
25,42,72,22,0
85,18,67,93,0
103,91,60,51,0
117,6,144,45,0
28,9,1,5,0
31,14,47,105,0
94,130,56,117,0
116,156,110,104,0
198,16,97,129,0
198,106,97,101,0
42,28,22,1,0
44,216,17,36,0
49,85,61,60,0
127,156,112,107,0
136,37,14,56,0
60,25,65,70,0
65,5,79,154,0
69,155,54,9,0
77,191,11,5,0
94,196,51,19,0
103,62,46,85,0
104,213,48,59,0
138,130,95,118,0
162,219,43,113,0
165,121,7,71,0
170,101,25,35,0
150,156,96,107,1
184,203,131,89,0
61,108,31,109,0
227,117,72,137,0
69,2,54,90,0
73,142,91,24,0
77,80,11,32,0
91,62,49,85,0
98,217,87,64,1
153,144,55,78,0
161,219,16,113,0
207,138,30,95,0
211,87,106,74,0
28,25,1,70,0
49,18,61,94,0
96,98,99,87,0
101,120,35,140,0
118,134,100,116,0
136,159,14,122,0
169,121,12,71,0
202,217,58,64,1
203,184,89,131,0
216,60,36,65,0
119,193,123,127,0
136,60,13,60,1
180,198,63,98,0
180,198,63,98,0
136,25,13,70,1
180,213,63,59,0
108,34,108,134,0
112,202,71,57,0
106,180,103,63,0
12,112,67,71,1
31,130,56,120,0
32,34,75,134,0
54,94,4,52,0
80,69,33,47,0
102,169,6,12,0
164,19,36,100,0
180,107,63,118,1
191,101,5,35,0
197,67,61,117,0
206,73,27,83,0
213,112,59,71,0
9,216,3,32,0
25,162,70,40,0
60,42,60,20,0
87,181,78,85,0
91,103,46,39,0
92,185,125,106,0
142,108,26,108,0
167,202,92,57,0
203,211,90,101,0
217,208,72,121,0
37,159,58,122,0
2,80,94,32,0
19,10,102,87,0
102,76,6,62,0
170,122,24,135,0
98,202,89,63,1
127,35,106,181,0
108,201,104,141,0
104,217,49,66,1
180,217,47,66,1
127,192,106,150,0
104,98,49,89,1
127,192,106,150,0
185,192,107,150,0
104,180,49,47,1
156,225,112,158,0
171,227,140,68,1
156,225,112,158,0
185,96,107,103,0
185,35,107,181,1
96,163,103,183,1
127,35,106,181,1
185,114,107,165,1
202,96,63,103,0
35,114,181,165,1
220,185,110,107,1
202,163,63,183,0
127,185,106,107,1
2,130,81,118,0
28,44,1,15,0
53,5,67,145,0
55,77,24,8,0
62,103,89,46,0
85,49,61,56,0
161,162,12,45,0
164,94,44,49,0
165,101,7,37,0
202,127,62,109,0
202,96,62,105,0
211,34,103,129,0
156,16,108,134,0
211,189,103,195,0
66,56,141,192,1
200,84,142,201,1
66,34,141,129,1
211,56,103,192,0
211,171,103,127,0
66,171,141,127,1
3,169,82,13,0
190,118,23,95,0
108,226,108,49,0
49,85,60,56,1
61,213,33,64,0
6,117,55,136,1
61,226,33,49,0
3,34,82,126,0
167,112,102,74,0
217,16,71,138,1
32,6,69,55,0
108,73,108,89,0
153,226,52,49,0
61,119,33,116,0
169,92,13,123,1
42,16,19,138,1
42,217,21,73,1
101,217,41,73,0
112,198,72,102,1
42,94,21,52,1
202,112,61,72,0
3,144,80,85,0
153,193,50,134,0
190,32,19,69,0
6,119,55,116,0
27,117,150,131,0
180,198,38,102,0
180,211,38,103,0
181,129,88,98,0
68,127,141,108,0
68,127,141,108,0
7,141,196,202,1
180,140,38,197,0
180,17,38,151,0
10,217,92,73,1
180,220,38,99,0
101,138,39,95,0
112,69,71,60,0
180,140,32,196,0
180,17,32,144,0
202,167,61,100,0
220,140,99,196,1
180,220,32,99,0
112,185,71,101,0
16,185,129,101,1
36,226,41,50,0
118,184,83,131,0
156,128,107,154,0
193,78,135,58,0
169,212,13,36,1
70,77,2,11,0
156,128,107,154,0
20,178,27,170,0
44,12,15,75,0
51,13,18,44,0
53,212,62,36,0
165,5,6,146,0
167,127,100,108,1
108,211,105,103,0
181,144,89,86,0
226,119,50,115,0
61,3,34,80,0
227,126,70,112,0
82,57,143,152,0
159,62,123,85,0
73,129,94,100,0
91,42,50,22,0
92,127,125,108,1
119,61,115,33,0
31,94,49,55,0
51,115,17,91,0
70,104,2,42,0
77,2,11,75,0
142,206,30,27,0
181,211,84,104,0
190,134,20,118,0
191,120,7,149,0
6,32,54,70,0
136,103,12,43,0
167,92,86,125,0
44,25,15,66,0
156,213,101,64,0
162,42,48,22,0
9,219,3,111,0
13,101,45,41,0
19,155,99,14,0
60,28,53,1,0
102,121,5,89,0
164,10,32,93,0
170,67,19,119,0
186,14,23,117,0
191,70,7,2,0
192,35,151,172,0
197,122,60,142,0
128,35,155,172,0
18,82,107,148,1
52,57,80,153,1
194,11,166,184,0
82,11,148,184,1
89,57,183,153,0
68,4,133,203,1
18,11,107,184,1
95,213,124,64,0
96,128,98,155,0
129,118,100,78,0
134,144,118,87,0
194,82,166,148,0
12,204,76,185,0
12,4,77,203,0
136,42,13,28,0
98,123,85,183,0
12,68,77,133,0
98,146,85,170,0
107,123,124,183,1
12,177,77,174,0
146,123,170,183,1
32,126,71,118,0
107,146,124,170,0
142,144,31,86,0
181,3,81,76,0
184,153,135,55,0
36,119,38,111,0
96,35,96,172,0
118,193,75,120,0
143,117,112,127,0
98,146,85,170,1
107,123,124,183,0
208,106,131,109,1
21,151,186,192,0
60,161,51,9,0
61,37,34,65,0
76,101,68,43,0
159,90,125,90,0
13,120,37,145,0
55,187,21,36,0
70,165,2,5,0
102,190,4,22,0
116,163,110,181,0
147,53,10,62,0
155,31,16,44,0
191,104,7,42,0
217,208,74,131,0
21,151,186,192,0
213,95,66,121,0
17,24,142,201,0
156,114,100,169,0
198,163,104,181,0
156,114,100,169,0
198,163,104,181,0
153,118,55,75,0
190,227,22,63,0
6,36,53,38,0
61,181,34,81,0
203,226,84,54,0
156,163,100,181,0
198,114,104,169,0
76,14,68,114,0
156,163,100,181,0
198,114,104,169,0
225,213,161,66,0
116,157,110,191,0
202,192,61,153,1
116,192,110,153,0
202,157,61,191,1
52,194,81,153,1
213,225,64,141,0
114,163,171,177,0
185,150,107,97,0
49,21,54,187,1
62,151,93,193,1
62,159,93,124,1
91,151,49,193,0
156,198,94,91,0
202,192,62,155,0
159,151,124,193,1
202,157,62,192,0
77,186,9,25,0
192,157,155,192,1
28,36,2,37,1
104,37,44,71,0
3,6,83,52,0
12,70,68,1,1
85,49,59,54,1
20,115,30,96,0
51,178,19,165,0
55,54,20,7,0
80,2,48,79,0
94,130,55,130,0
104,36,44,37,0
153,125,50,119,0
161,42,10,32,0
169,93,12,53,0
187,122,38,142,0
196,186,21,25,0
207,14,29,117,0
9,44,3,16,0
25,219,75,112,0
70,136,1,13,1
85,159,59,124,1
36,37,37,71,1
188,48,138,174,1
14,186,117,25,0
55,130,20,130,0
93,76,53,73,0
165,53,5,65,0
196,138,21,102,0
70,28,1,2,1
104,12,44,68,0
150,48,97,174,0
12,28,68,2,1
6,134,52,121,0
103,52,46,81,0
150,188,97,138,0
150,218,97,173,0
6,34,52,132,0
32,3,74,83,0
193,119,125,113,0
49,103,47,48,0
91,136,51,15,0
12,150,50,81,0
21,52,173,82,0
16,186,119,30,1
142,61,28,34,0
36,203,38,67,0
104,161,33,10,0
216,28,40,2,0
115,65,101,77,0
115,121,101,97,0
44,219,18,112,0
61,144,34,93,0
42,219,35,112,1
44,60,18,44,0
181,142,80,28,0
190,126,24,124,0
28,162,2,57,1
78,193,62,118,0
203,119,67,115,0
227,32,72,69,0
91,25,51,66,1
44,42,18,35,0
60,219,44,112,1
28,161,2,8,1
162,136,53,13,1
91,216,48,30,1
126,190,120,25,0
216,49,30,33,1
44,162,14,53,0
136,216,13,30,1
44,91,14,48,0
44,136,14,13,0
153,78,40,55,0
156,98,91,74,0
193,184,122,132,0
82,103,137,45,0
44,118,14,66,1
52,159,82,112,0
28,159,2,112,0
219,216,116,30,0
28,161,2,8,0
69,20,59,26,0
70,55,1,17,0
104,12,32,46,0
165,138,7,103,0
196,190,19,25,0
98,202,74,61,0
213,217,67,64,0
16,98,117,69,0
136,118,12,70,0
217,167,67,88,0
180,98,36,69,1
42,70,35,1,0
67,122,122,144,0
76,93,72,54,0
94,54,57,7,0
138,14,103,114,0
164,155,26,21,0
187,170,44,20,0
191,13,8,49,0
9,28,3,2,0
19,164,87,26,0
54,130,7,133,0
69,80,55,56,0
76,121,72,95,0
91,103,23,52,0
102,142,4,29,0
147,65,10,80,0
161,25,11,79,0
186,138,40,103,0
212,10,48,96,0
217,156,67,91,0
98,16,72,112,0
202,156,63,91,0
16,167,112,83,0
51,20,16,26,0
54,31,14,48,0
55,94,18,53,0
70,3,1,73,0
102,93,4,64,0
147,5,8,144,0
165,65,5,81,0
170,197,24,56,0
187,67,31,118,0
219,162,104,44,0
28,42,2,37,0
196,14,17,113,0
156,217,91,65,0
129,142,114,32,0
3,32,73,74,0
180,202,30,64,0
108,211,106,116,1
201,108,155,106,0
136,62,11,85,0
129,133,117,174,0
22,133,158,174,1
129,88,117,185,0
25,28,81,2,0
44,42,8,37,0
88,133,185,174,1
9,162,3,45,0
219,161,89,13,0
20,54,33,10,0
80,65,57,80,0
187,169,27,15,0
190,61,32,40,0
129,88,117,185,0
136,91,11,24,0
28,219,2,89,0
77,212,14,44,0
130,37,132,83,0
142,226,36,61,0
165,6,5,56,0
191,136,6,11,0
207,13,34,53,0
12,216,48,23,0
216,12,24,50,0
206,203,28,69,0
171,189,142,197,0
211,56,116,193,1
108,64,105,171,1
34,56,136,193,1
108,189,105,197,1
171,64,142,171,0
201,56,149,193,1
27,144,155,98,0
27,117,155,128,0
108,64,105,171,1
66,34,152,136,1
171,211,142,116,0
203,32,71,78,0
156,198,91,90,0
156,198,91,90,0
129,32,112,78,0
181,3,65,75,0
206,118,28,73,0
61,78,41,59,0
112,227,74,68,0
16,2,110,96,0
180,94,31,52,0
98,156,72,91,1
60,85,37,67,0
142,87,36,108,0
3,22,75,152,0
190,6,35,55,0
167,16,80,110,1
213,156,60,90,1
180,16,32,110,0
136,85,9,59,1
180,213,32,60,0
61,206,41,28,1
49,90,30,82,1
181,226,68,63,1
180,156,32,90,0
129,3,108,74,0
36,203,37,69,1
112,213,76,60,1
190,142,33,36,1
180,167,32,80,0
28,25,3,70,0
61,226,41,63,1
129,190,108,33,0
153,78,40,61,1
36,61,37,41,1
121,138,97,103,1
130,106,131,98,0
202,185,62,115,0
138,106,103,98,1
53,197,79,65,0
54,93,14,67,1
202,167,62,80,0
20,155,22,30,0
67,120,119,152,1
70,169,1,16,0
77,101,12,50,0
130,138,126,104,0
197,93,67,68,1
167,185,79,115,1
167,185,79,115,1
28,94,3,54,0
177,204,172,173,0
136,2,9,97,1
65,180,87,34,1
160,204,197,173,1
177,4,172,201,0
27,144,142,102,0
180,190,35,36,1
104,212,38,42,0
192,157,146,181,0
192,157,146,181,0
2,14,96,114,0
13,186,58,46,0
21,89,168,177,0
65,170,85,24,0
76,190,60,36,0
147,191,9,7,0
169,212,17,42,0
180,216,35,22,0
181,25,45,70,0
192,128,146,149,0
185,128,115,149,0
5,2,144,96,0
21,151,160,189,0
55,101,20,50,0
115,107,105,101,0
130,14,122,115,0
136,31,7,52,1
187,206,28,30,0
207,42,25,44,1
212,76,45,55,0
104,186,33,49,0
126,201,121,151,0
153,108,29,106,0
77,112,12,80,0
108,201,106,151,0
136,44,7,4,0
190,125,37,120,0
155,104,31,33,0
180,181,34,43,0
186,217,49,64,0
80,53,53,82,0
136,25,7,70,1
55,36,20,17,0
187,78,25,52,0
54,102,16,6,0
77,13,11,61,0
126,6,122,58,0
164,65,38,86,0
19,212,88,44,1
69,115,41,99,0
190,207,37,22,1
20,49,23,29,1
55,206,20,31,1
77,180,11,34,1
9,153,3,27,1
191,187,8,25,1
28,207,2,22,1
102,60,6,36,1
170,206,28,31,1
36,180,17,34,1
191,161,8,18,1
196,153,19,27,1
126,27,122,139,0
190,187,37,25,1
104,170,32,28,0
126,27,122,139,0
136,60,7,36,1
165,164,5,38,1
55,70,20,1,1
60,51,36,21,1
20,170,23,28,1
104,206,32,31,0
77,161,11,18,1
28,20,2,23,1
28,207,2,22,1
24,141,202,203,0
12,218,50,170,1
226,143,66,126,0
126,227,114,63,0
150,160,88,180,0
150,188,88,139,0
12,68,50,127,1
150,218,88,170,0
150,12,88,50,0
98,198,69,94,0
190,125,34,119,0
98,198,69,94,0
193,41,122,175,0
41,66,175,133,1
193,211,122,121,0
193,66,122,133,0
61,66,44,133,0
126,226,114,66,0
194,11,146,186,0
61,211,44,114,0
14,217,117,73,0
54,186,21,45,0
65,138,78,105,0
67,120,123,151,0
94,5,54,140,0
197,13,65,62,0
207,76,11,53,0
219,25,75,72,0
61,193,44,119,0
6,73,64,107,0
227,117,67,138,0
119,203,120,74,0
13,138,62,105,0
108,203,97,74,0
147,19,14,84,0
152,66,196,134,0
187,130,34,118,0
207,186,11,45,0
211,78,114,56,0
22,201,150,146,0
87,118,112,81,0
183,64,194,171,0
197,76,65,53,0
227,129,67,87,0
156,213,94,69,0
134,183,130,189,0
190,126,33,96,0
129,133,88,181,0
142,152,36,187,0
129,133,88,181,0
78,117,61,136,0
3,41,74,175,0
31,51,50,29,0
55,122,13,148,0
69,14,44,109,0
70,187,2,28,0
121,67,101,119,0
126,6,96,62,0
184,73,144,110,0
212,80,47,46,0
65,150,67,48,0
66,87,135,111,0
78,171,61,131,0
129,183,88,189,0
142,63,36,193,0
31,5,50,140,0
54,19,17,78,0
77,67,4,119,0
80,10,46,99,0
93,178,64,163,0
94,121,54,101,0
164,150,35,48,0
170,2,24,95,0
207,120,7,147,0
184,78,144,61,0
219,60,80,31,0
108,190,90,30,1
108,211,90,108,1
53,130,88,122,0
55,164,13,33,0
65,94,62,56,0
91,44,43,30,0
167,98,66,50,0
191,31,3,41,0
219,216,77,23,0
39,58,174,153,0
106,127,85,123,1
106,185,85,119,1
201,108,152,86,0
64,193,166,106,1
211,66,107,131,1
201,34,152,137,0
108,64,86,166,1
211,171,107,130,1
193,34,106,137,1
202,220,70,120,0
171,66,130,131,1
127,35,123,176,0
185,163,119,180,0
201,171,152,130,0
106,198,85,94,1
27,226,136,63,0
171,211,130,107,1
220,35,120,176,1
96,35,108,176,0
180,16,38,105,1
112,193,83,106,0
202,114,66,170,1
16,198,105,91,1
180,116,38,119,1
220,163,108,181,1
106,193,77,106,1
185,114,118,170,0
16,225,105,145,1
35,163,176,181,1
198,116,91,119,1
96,163,110,181,0
116,225,119,145,1
96,127,110,128,0
152,129,184,73,0
220,127,108,128,1
180,16,38,105,1
17,146,159,165,0
128,24,152,199,1
18,103,99,51,0
157,192,178,139,1
17,128,159,152,0
146,24,165,199,1
17,24,157,199,0
17,95,157,125,0
17,128,157,151,0
78,22,59,147,0
60,65,31,62,0
49,62,21,99,1
91,151,40,186,1
2,220,98,93,1
31,93,42,58,1
60,65,31,62,0
80,155,48,25,0
101,10,46,110,0
102,165,13,11,0
115,121,81,104,1
142,181,35,27,1
147,9,6,5,0
169,186,26,56,1
191,77,3,4,0
206,196,41,24,0
62,151,99,186,1
22,78,147,59,0
49,151,21,186,1
159,85,130,80,0
85,151,80,186,1
49,91,22,40,1
123,140,188,193,1
125,134,105,129,0
202,167,54,64,0
85,91,81,40,1
162,90,86,73,0
92,123,154,188,0
140,84,193,200,1
92,140,154,193,0
92,84,154,200,0
185,128,106,145,0
22,152,149,185,0
52,103,72,51,0
171,34,125,136,0
146,1,163,203,0
61,167,39,64,0
136,25,9,98,1
143,117,128,133,0
22,63,149,192,0
103,18,51,93,0
108,201,80,155,0
185,123,106,188,0
92,114,154,165,0
185,157,106,171,0
36,125,17,104,1
114,17,169,147,1
206,78,44,61,0
2,170,101,22,0
19,138,75,116,0
49,161,21,18,0
51,20,34,16,0
65,37,65,70,0
70,130,3,125,0
73,63,124,193,0
102,69,13,42,0
108,133,82,181,0
165,28,12,1,0
190,125,31,104,0
193,22,114,133,0
41,144,174,129,0
42,162,77,85,0
66,118,140,92,0
78,125,61,104,1
87,152,122,183,0
103,90,51,74,0
143,32,131,79,0
206,36,44,17,0
227,183,60,188,0
51,5,34,138,0
54,13,15,57,0
162,42,85,77,0
164,178,33,162,0
186,120,59,152,0
187,53,36,86,0
191,10,2,113,0
212,115,47,76,0
219,103,69,51,0
227,6,60,80,0
24,84,200,201,0
3,125,70,101,1
67,107,120,123,0
67,107,120,123,0
20,164,16,28,0
31,2,38,88,0
42,49,80,18,0
54,207,13,8,0
55,212,11,45,0
69,94,47,68,0
70,61,3,42,0
76,170,93,24,0
93,122,58,154,0
101,53,44,87,1
115,178,86,164,0
120,180,152,39,0
191,60,2,33,0
206,181,41,30,0
155,69,24,45,0
103,153,48,32,0
203,22,92,136,0
153,78,32,67,0
211,201,109,158,0
77,37,4,77,0
211,119,109,97,0
164,107,29,122,0
32,143,83,131,0
55,155,10,24,0
65,5,61,142,0
93,115,54,79,0
94,67,70,113,0
129,64,74,163,0
138,13,115,61,0
144,41,131,165,0
152,87,183,123,0
153,126,32,104,0
183,227,187,55,0
212,10,47,105,0
219,91,63,37,1
226,201,69,158,0
22,193,136,110,0
49,42,17,73,0
61,134,44,129,0
63,73,190,125,0
118,66,96,135,0
142,184,38,133,0
165,25,14,103,0
13,19,61,76,0
20,5,16,142,0
54,138,13,115,0
80,212,45,47,0
196,164,20,29,0
197,2,43,89,0
181,117,29,126,0
70,44,2,39,0
3,144,66,131,0
44,150,39,51,1
61,125,44,102,0
70,104,2,23,0
142,73,38,125,0
36,207,18,8,1
64,183,163,187,0
66,152,135,183,0
70,150,2,51,0
184,63,133,190,0
203,108,92,78,0
36,44,16,22,1
70,207,2,7,0
162,219,80,55,1
159,52,126,63,0
70,36,2,16,0
159,52,126,63,0
115,121,79,99,1
152,118,174,98,0
227,64,61,155,0
6,126,81,101,0
22,226,127,67,0
62,136,85,11,1
73,184,122,135,0
87,66,118,132,0
171,78,119,69,0
68,188,149,150,0
103,161,48,20,0
136,28,11,1,0
28,91,1,42,1
49,62,18,85,1
136,103,11,48,0
136,49,11,18,0
153,219,31,55,1
226,143,67,131,0
136,28,11,1,0
216,162,26,71,0
185,92,97,136,0
126,226,102,67,0
9,216,6,26,1
13,49,55,17,0
31,121,37,94,0
60,85,38,65,0
104,153,24,29,0
165,107,16,129,0
187,93,30,48,0
207,138,7,105,0
219,90,58,88,0
116,198,124,93,0
106,98,81,70,0
25,159,114,116,0
3,167,69,80,1
31,65,35,61,0
60,219,37,60,0
70,53,2,86,0
76,2,91,89,0
147,13,4,50,0
162,161,71,21,0
169,122,19,153,0
187,101,29,42,0
196,178,20,158,0
6,144,80,136,0
12,103,68,45,1
216,25,24,114,0
42,162,73,71,0
