home_team, away_team, home_team_fifa_rank, away_team_fifa_rank, neutral_location
206,191,21,10,1
13,28,26,2,0
61,216,45,14,1
162,55,11,12,1
49,182,23,34,1
77,136,1,15,1
44,104,16,61,1
164,181,8,27,1
9,51,5,20,1
182,197,34,6,1
164,44,8,16,1
170,216,70,14,0
12,162,36,11,1
153,9,48,5,1
94,51,22,20,1
136,196,15,24,1
182,28,34,2,1
104,164,61,8,1
181,44,27,16,1
159,206,55,21,1
216,70,14,2,1
28,20,4,5,1
170,51,49,12,0
82,103,168,54,0
17,192,194,200,0
18,52,160,181,0
123,188,185,143,0
146,157,161,201,1
54,212,44,35,0
187,31,55,47,0
107,76,116,96,0
106,116,110,79,0
207,170,38,49,0
121,182,127,36,0
136,216,16,5,1
219,44,31,14,1
65,80,94,42,0
17,146,194,161,0
141,62,204,72,0
196,207,13,38,0
35,127,166,171,0
94,20,32,2,0
178,122,203,85,0
73,226,86,76,0
114,213,178,77,0
118,153,158,49,0
159,219,69,31,0
146,128,161,150,1
164,165,18,7,0
121,169,126,27,0
67,14,92,108,0
16,198,112,74,0
92,202,143,122,0
65,69,98,58,0
180,28,71,3,0
192,127,199,171,0
82,52,170,179,0
186,54,26,47,0
10,79,100,198,0
63,125,141,106,0
164,102,18,20,0
94,197,36,8,0
112,12,159,43,0
115,76,131,93,0
35,185,169,166,0
114,140,179,186,0
136,42,15,12,0
213,219,77,32,1
9,28,11,3,1
35,127,170,169,0
114,220,181,102,0
197,167,8,96,0
218,149,162,155,0
122,19,84,78,0
178,138,209,171,0
162,60,20,61,0
164,54,21,48,0
79,10,190,101,0
42,49,13,37,0
140,92,186,144,1
11,141,185,202,1
207,196,38,17,0
63,181,146,25,0
183,119,188,105,0
151,90,127,103,0
80,65,42,98,0
178,19,209,78,0
66,78,150,52,0
53,155,86,48,0
112,198,157,74,0
159,60,70,61,0
162,49,20,37,0
206,142,22,47,0
163,220,114,100,0
1,208,147,127,1
167,3,93,67,0
213,112,79,158,0
225,198,135,74,1
163,220,116,100,1
202,95,118,97,1
12,106,41,109,1
16,202,113,118,1
225,98,135,88,1
116,180,81,69,1
156,104,82,50,1
208,217,127,95,1
95,16,97,113,1
180,167,69,93,1
106,220,109,100,1
220,104,100,50,1
213,167,79,93,0
104,167,50,93,1
35,17,172,192,0
13,164,23,20,0
9,219,11,32,1
104,44,27,12,0
2,207,61,41,0
5,94,132,38,0
138,70,170,2,0
27,6,145,125,0
39,141,203,200,0
76,197,91,8,0
120,80,181,45,0
147,77,14,16,0
107,170,117,50,0
53,20,87,1,0
119,190,105,74,1
166,82,179,173,0
58,23,154,176,0
18,151,162,128,0
122,212,87,30,0
5,2,132,61,0
54,28,44,3,0
79,65,194,96,0
104,25,27,60,0
142,9,43,11,0
151,85,128,149,0
161,136,33,17,1
162,62,20,73,1
130,191,182,9,0
10,69,101,59,0
183,27,190,148,0
143,144,117,113,1
144,126,113,128,1
190,27,73,148,0
45,126,147,128,1
117,27,142,148,1
227,226,110,79,1
114,17,184,188,0
67,191,102,9,0
115,101,133,84,0
117,227,142,110,1
19,77,81,13,0
14,93,108,51,0
80,102,43,17,0
27,226,148,79,1
162,44,21,12,0
67,155,102,50,0
130,169,180,25,0
115,187,133,63,0
14,186,108,32,0
5,70,134,2,0
120,69,182,60,0
80,10,43,106,0
51,206,5,28,0
157,35,200,173,1
125,133,108,103,1
9,44,11,13,1
142,226,47,81,0
104,42,28,16,1
25,162,62,21,1
151,90,129,101,1
60,42,60,16,1
25,219,62,33,1
89,159,177,75,1
167,9,55,11,1
42,216,16,8,1
181,3,22,68,1
44,42,13,16,1
219,9,33,11,1
216,162,8,21,1
34,87,134,71,1
108,181,105,22,1
201,3,131,68,1
190,142,72,47,1
6,129,123,62,1
88,78,118,50,1
90,136,101,18,1
42,162,16,21,1
142,22,47,88,1
211,181,80,22,1
61,190,58,72,0
95,200,101,120,0
78,206,50,25,1
177,160,195,171,0
4,149,190,155,1
4,68,190,167,1
188,149,140,155,1
125,206,108,25,1
204,218,202,163,1
206,153,25,45,1
177,218,195,163,0
181,3,22,68,1
56,66,195,150,0
45,144,146,121,0
189,211,202,80,1
88,129,123,59,0
134,227,157,112,0
190,117,70,144,0
127,106,159,99,0
119,32,105,61,1
64,144,202,121,0
134,143,157,116,0
162,60,19,66,1
79,55,198,13,0
67,196,108,18,0
169,191,28,9,0
10,102,98,16,0
23,159,174,74,0
57,194,176,151,0
84,128,190,152,0
163,198,126,87,0
95,156,103,87,0
96,127,160,159,0
192,208,200,132,0
41,193,175,129,0
183,171,192,133,0
49,216,44,5,0
65,19,100,84,0
77,147,15,16,0
186,51,31,7,0
178,20,211,1,0
11,89,189,178,1
121,212,130,25,0
182,165,35,6,0
69,102,57,16,0
159,23,74,174,0
21,82,167,173,0
65,147,100,16,0
93,186,45,31,0
178,53,211,93,0
89,103,178,52,0
28,162,2,19,1
106,161,99,39,0
122,182,91,35,0
121,165,130,6,0
138,207,171,37,0
52,37,179,78,1
166,85,180,144,0
84,163,190,126,0
112,12,156,46,0
35,16,170,109,0
140,200,187,119,0
96,202,160,115,0
127,213,159,65,0
34,211,144,80,0
66,171,151,130,0
201,193,135,128,0
78,32,51,61,0
16,14,105,109,0
115,164,139,22,0
107,53,116,92,0
17,167,187,62,0
94,70,41,2,0
23,136,167,12,0
67,169,109,31,0
130,196,179,18,0
87,45,74,147,0
141,62,187,72,0
7,85,209,133,0
19,147,82,13,0
65,77,102,16,0
187,13,58,27,0
53,170,92,42,0
107,20,116,1,0
60,9,65,10,1
66,211,151,80,0
108,143,107,112,0
121,182,131,35,0
138,2,172,64,0
57,151,180,148,0
79,76,197,91,0
120,102,182,15,0
142,73,39,88,0
11,103,195,47,1
7,166,209,181,0
35,98,169,79,0
185,217,157,88,0
200,104,115,31,0
96,220,167,99,0
192,116,202,94,0
193,201,128,135,0
119,206,102,29,0
144,226,119,81,0
151,52,137,179,0
203,45,124,142,0
31,161,61,41,0
128,163,154,126,0
106,12,98,44,0
217,180,85,69,0
169,196,29,18,0
28,9,3,9,1
10,80,99,58,0
159,136,80,11,0
93,216,50,5,0
101,164,89,21,0
178,107,209,121,0
170,20,37,1,0
41,129,176,59,0
171,36,129,52,0
117,153,138,35,0
122,165,96,6,0
2,70,65,2,0
5,207,136,32,0
138,94,175,40,0
27,3,146,38,0
152,125,107,95,0
79,197,196,13,0
130,155,182,45,0
151,194,137,150,0
34,142,143,42,0
226,227,81,117,0
63,206,135,29,0
104,219,28,26,0
178,170,209,37,0
60,44,63,10,1
146,112,167,156,1
225,185,141,159,1
1,167,149,57,1
167,98,57,74,0
180,112,69,156,1
213,98,71,70,1
112,156,147,81,1
16,180,100,67,1
112,16,147,100,1
156,180,81,67,1
167,180,55,67,0
18,37,162,73,1
138,196,175,17,1
18,37,162,73,1
37,94,73,39,1
62,94,69,39,1
207,93,29,52,0
155,13,44,26,0
186,54,32,45,0
121,107,131,118,0
19,2,87,66,0
55,20,16,1,0
196,70,17,2,0
14,122,114,98,0
65,76,104,91,0
93,170,52,38,0
5,67,135,110,0
147,102,14,13,0
13,169,26,37,0
107,19,118,87,0
2,121,66,131,0
196,165,17,7,0
53,14,95,114,0
178,120,209,180,1
53,54,98,45,0
65,121,108,131,0
122,120,97,180,0
147,136,13,11,0
197,51,15,8,0
170,196,32,18,0
31,93,60,52,0
155,182,44,31,0
153,3,29,35,1
212,77,24,14,0
120,79,180,195,0
49,159,46,81,0
94,55,41,16,0
101,54,93,45,0
182,93,31,52,0
73,22,83,84,1
190,226,71,88,0
201,34,134,149,0
213,217,71,85,0
115,130,137,186,0
49,159,46,81,0
143,6,105,124,1
25,9,75,9,0
219,161,25,40,0
162,28,22,3,0
94,20,41,1,0
51,70,8,2,0
169,13,34,27,0
186,101,36,93,0
138,187,175,64,0
70,69,2,55,0
122,13,95,25,0
178,115,210,142,0
116,16,91,99,1
217,198,84,79,1
25,60,79,60,0
44,216,10,7,0
165,70,5,2,0
31,69,66,55,0
76,10,86,101,0
138,80,175,54,0
51,165,9,5,0
5,115,145,142,0
104,136,27,11,1
180,103,67,48,0
217,98,84,70,1
162,9,24,8,0
216,28,7,3,0
164,147,18,15,0
107,121,119,130,0
58,166,159,179,0
106,200,95,121,1
106,217,95,85,1
65,54,108,42,1
79,155,195,44,0
130,170,176,39,0
41,144,178,121,0
31,197,68,16,0
101,55,87,12,0
5,2,151,66,0
120,10,181,99,0
27,227,146,112,0
119,206,111,26,0
11,194,200,141,1
7,58,209,159,1
155,207,44,32,1
22,153,82,36,0
57,159,184,78,1
76,191,89,6,0
31,102,68,10,0
107,70,122,2,0
178,93,210,40,0
169,77,37,13,0
217,98,85,69,0
39,37,193,73,1
203,108,128,104,0
227,226,112,90,0
16,106,97,95,0
49,136,50,9,1
14,182,108,30,0
122,165,98,5,0
79,147,195,14,0
121,102,129,10,0
13,55,23,12,0
138,101,177,87,0
5,93,151,40,0
178,2,210,66,0
120,94,181,46,0
96,1,173,149,1
96,156,173,80,1
121,65,134,116,0
19,14,89,110,0
169,76,43,91,0
39,11,194,205,1
162,44,27,15,0
112,12,148,41,0
67,94,113,52,0
69,65,54,116,0
153,36,32,55,1
128,198,155,79,1
87,203,72,133,1
11,37,205,70,1
155,80,42,51,1
84,198,198,79,1
146,106,171,95,1
17,95,184,105,1
82,141,160,180,0
89,166,165,178,1
60,162,53,27,0
161,28,35,3,0
146,12,171,41,1
92,98,144,68,1
225,217,145,86,1
1,156,149,80,1
127,220,153,92,1
206,3,26,33,0
90,37,83,70,0
55,69,10,54,0
170,20,38,1,0
193,226,123,87,0
119,118,119,151,1
164,186,21,36,1
17,156,184,80,1
202,127,106,153,1
93,165,37,5,0
77,70,12,2,0
55,20,10,1,0
119,193,119,123,1
44,162,15,27,1
69,20,54,1,1
212,13,24,23,1
25,216,81,9,1
42,161,19,35,1
147,54,16,40,1
219,162,30,27,1
51,191,14,6,1
70,197,2,13,1
196,212,18,24,1
197,191,13,6,1
20,102,1,7,1
54,55,40,10,1
216,44,9,15,1
181,144,22,111,1
226,117,87,146,1
162,44,27,15,1
28,9,3,8,0
117,27,146,150,1
27,226,150,87,1
85,136,127,11,1
90,37,83,70,1
194,49,136,50,1
82,167,160,58,1
159,91,78,67,1
91,167,67,58,1
49,37,50,70,1
167,182,42,29,1
67,101,114,81,0
138,13,175,23,0
152,32,117,62,1
125,22,97,86,0
104,156,24,79,0
65,20,110,1,0
94,169,53,45,0
120,77,189,16,1
219,9,40,6,0
42,28,20,2,0
133,226,100,87,0
167,165,42,8,1
67,55,114,11,0
115,155,136,43,0
79,207,194,39,0
53,170,99,41,0
186,51,38,18,0
146,95,168,105,0
203,144,131,107,0
178,164,209,27,0
49,136,44,9,0
103,159,50,74,0
56,152,182,117,1
16,106,94,95,0
226,206,87,28,0
6,119,126,122,0
193,88,121,109,0
220,12,92,35,0
156,180,79,61,0
14,165,112,8,0
19,20,89,1,1
94,77,53,16,0
62,85,65,123,1
192,17,205,189,1
128,146,158,168,0
192,146,205,168,1
102,191,5,8,0
171,211,128,86,0
201,22,132,82,0
219,28,49,2,0
20,70,1,4,1
115,147,135,11,0
130,187,171,64,0
53,51,103,17,0
56,32,185,62,1
122,182,94,28,0
76,80,96,46,0
69,212,55,27,0
67,13,114,29,0
138,55,180,10,0
93,2,40,66,0
66,190,134,73,0
84,35,203,178,1
108,129,102,61,0
22,201,82,132,0
146,95,168,107,1
191,70,8,4,1
19,54,90,31,1
115,207,135,41,0
187,170,64,37,0
143,36,116,58,1
119,61,110,48,0
198,116,81,97,1
121,197,137,15,0
107,69,120,55,0
2,164,66,24,0
178,5,210,156,0
152,3,119,30,0
227,78,113,53,0
144,181,106,20,1
16,150,91,121,0
91,103,63,59,0
62,136,65,9,0
128,95,158,107,0
136,60,9,55,1
62,25,65,78,1
151,52,143,179,0
171,129,133,57,0
220,104,98,28,0
14,122,119,94,0
80,191,47,7,0
130,51,173,18,0
161,42,38,21,0
56,3,188,30,1
91,159,68,69,0
5,164,153,23,0
216,9,15,6,0
184,45,107,132,1
192,183,204,199,0
118,153,150,36,1
126,36,120,54,1
165,182,8,25,0
130,186,173,40,0
120,169,190,41,0
10,77,89,12,0
144,203,108,134,1
164,93,23,43,0
96,1,165,152,1
116,213,92,71,0
220,180,98,49,0
156,104,77,28,0
69,70,60,3,0
79,115,198,136,0
219,162,50,24,0
42,60,21,55,0
192,183,204,197,0
180,106,48,91,1
133,213,103,70,1
106,142,91,28,1
116,3,94,32,1
193,61,124,45,1
198,133,85,103,1
201,211,131,82,0
142,3,28,32,1
62,42,69,24,1
167,3,51,32,0
206,3,29,32,1
193,66,125,137,1
73,32,89,60,1
171,87,135,81,0
45,73,132,89,1
206,129,30,53,1
88,61,106,45,1
3,63,29,114,1
138,211,181,82,1
78,45,52,132,1
88,153,106,36,1
184,63,108,114,1
153,206,36,30,1
129,63,53,114,1
103,136,57,14,0
91,37,76,40,0
161,216,43,17,0
42,9,24,5,0
44,162,16,22,0
91,62,76,70,0
112,119,142,117,0
25,42,77,24,0
32,181,60,20,1
103,49,57,49,0
62,37,70,40,0
36,61,50,45,0
48,188,190,142,1
160,150,165,111,1
149,68,153,162,1
116,198,95,91,0
220,156,98,79,0
12,104,37,23,0
68,160,162,165,1
93,182,41,25,0
118,22,145,83,1
138,107,181,120,0
36,3,38,43,0
129,206,48,36,0
169,80,47,55,0
178,121,210,137,0
200,211,115,84,1
62,49,70,42,0
91,136,78,12,0
18,89,163,175,1
21,52,170,179,0
118,184,145,107,1
218,68,164,162,1
3,36,43,38,0
25,28,76,2,0
219,44,58,19,0
42,216,26,16,0
14,115,121,135,1
16,19,89,94,0
69,186,57,46,1
118,34,145,141,1
207,102,39,6,0
188,150,142,111,1
62,85,74,118,1
95,106,106,91,1
202,16,111,89,0
102,9,6,4,1
130,219,169,58,0
21,58,173,155,0
182,155,25,41,0
187,196,65,19,0
136,216,9,13,1
51,13,16,34,0
70,55,3,11,0
20,147,2,10,0
19,186,93,45,1
120,138,192,180,0
146,156,168,75,1
141,89,178,174,1
121,122,138,94,0
196,155,19,41,0
31,76,73,85,0
178,130,211,169,0
180,44,49,17,1
13,55,34,11,0
186,107,45,125,0
104,28,23,1,0
67,122,124,94,0
121,207,138,43,0
112,96,146,159,0
201,3,130,44,0
22,143,84,119,0
34,36,139,37,1
39,166,195,172,0
197,191,14,7,0
196,182,19,25,0
130,65,169,110,0
178,94,211,63,0
180,219,49,58,1
55,51,11,16,0
2,101,66,76,0
14,186,129,45,0
138,115,180,135,0
42,206,28,35,1
96,106,159,91,1
140,163,186,133,0
192,202,205,111,1
35,92,171,147,1
17,208,188,134,1
127,16,154,89,0
185,200,158,114,1
89,90,174,90,0
122,207,94,43,0
70,51,3,16,0
112,106,146,91,0
164,20,26,2,0
120,115,192,135,0
42,78,28,60,1
104,206,23,35,0
